02270 181      SR
02270 181      GI
02270 181      SG
02270 181      SS
02270 181      GG
02270 181      CR
02270 181      TR
02270 181      TI
02270 181      CS
02270 181      DR
02270 181      CI
02270 181      CG
02271  37 25 % DR
02271  37 25 % TI
02271  37 25 % CS
02271  37 25 % SS
02271  37 25 % CC
02271  37 25 % SG
02271  37 25 % CI
02271  37 25 % CG
02271  37 25 % SR
02271  37 25 % GG
02271  37 25 % CR
02271  37 25 % TR
02271  37 25 % GI
02271  37 25 % GE
02272  38 26 & CG
02272  38 26 & CS
02272  38 26 & CR
02272  38 26 & CC
02273  64 40 @ SG
02273  64 40 @ TI
02273  64 40 @ DR
02273  64 40 @ TR
02273  64 40 @ CG
02273  64 40 @ GI
02273  64 40 @ GG
02273  64 40 @ SS
02273  64 40 @ CC
02273  64 40 @ CS
02273  64 40 @ SR
02273  64 40 @ GE
02273  64 40 @ CR
02273  64 40 @ CI
02274  36 24 $ CS
02274  36 24 $ CC
02274  36 24 $ CR
02274  36 24 $ CG
02275  35 23 # CS
02275  35 23 # CC
02275  35 23 # CI
02275  35 23 # CR
02275  35 23 # CG
02275  35 23 # DR
02276 138      CR
02276 138      CG
02276 138      TR
02276 138      SS
02276 138      SR
02276 138      DR
02276 138      CS
02276 138      SG
02276 138      GE
02276 138      TI
02276 138      CI
02276 138      GI
02276 138      GG
02276 184      EX
02277 139      CS
02277 139      SS
02277 139      DR
02277 139      CI
02277 139      TR
02277 139      GE
02277 139      SR
02277 139      GI
02277 139      GG
02277 139      TI
02277 139      CG
02277 139      CR
02277 139      SG
02277 185      EX
02278 140      CI
02278 140      GG
02278 140      SR
02278 140      TI
02278 140      CS
02278 140      SG
02278 140      DR
02278 140      CG
02278 140      GE
02278 140      TR
02278 140      GI
02278 140      SS
02278 140      CR
02278 186      EX
02279 196      SS
02279 196      CC
02279 196      GE
02279 196      CR
02279 196      TI
02279 196      SR
02279 196      CI
02279 196      CG
02279 196      DR
02279 196      GI
02279 196      TR
02279 196      GG
02279 196      CS
02279 196      SG
02281 187      EX
02282 188      EX
02283 189      EX
02284 190      EX
02285 191      EX
02286 192      EX
02287 193      EX
02288 194      EX
02289 195      EX
02290 196      EX
02291 197      EX
02292 198      EX
02293 161      SS
02293 161      TR
02293 161      SG
02293 161      CR
02293 161      TI
02293 161      DR
02293 161      SR
02293 161      CI
02293 161      GI
02293 161      CG
02293 161      CC
02293 161      GE
02293 161      CS
02293 161      GG
02293 199      EX
02294 200      EX
02295 201      EX
02301 202      EX
02302 203      EX
02303 204      EX
02304 205      EX
02305 206      EX
02306 207      EX
02307 208      EX
02308 209      EX
02309 210      EX
02310 211      EX
02311 212      EX
02312 213      EX
02317 214      EX
02318 215      EX
02319 216      EX
02320 217      EX
02321 218      EX
02322 219      EX
02323  35 23 # GG
02323  35 23 # TI
02323  35 23 # GI
02323  35 23 # GE
02323  35 23 # TR
02323 220      EX
02324 221      EX
02325 222      EX
02326 223      EX
02327 224      EX
02328 225      EX
02329 226      EX
02331 227      EX
02332 228      EX
02367 172      TR
02367 172      CC
02367 172      DR
02367 172      CS
02367 172      CI
02367 172      GG
02367 172      SR
02367 172      GE
02367 172      TI
02367 172      CR
02367 172      CG
02367 172      GI
02367 172      SS
02367 172      SG
02368 229      EX
02369 230      EX
02370 231      EX
02371 232      EX
02372 233      EX
02373 234      EX
02374 235      EX
02375 236      EX
02376 237      EX
02377 238      EX
02378 239      EX
02379 240      EX
02381 241      EX
02382 242      EX
02401 213      CS
02401 213      SS
02401 213      GI
02401 213      CR
02401 213      TR
02401 213      DR
02401 213      CI
02401 213      SR
02401 213      TI
02401 213      CG
02401 213      SG
02401 213      GE
02401 213      CC
02401 213      GG
02402 197      TI
02402 197      CG
02402 197      CC
02402 197      DR
02402 197      CI
02402 197      SS
02402 197      SR
02402 197      GE
02402 197      TR
02402 197      CR
02402 197      GG
02402 197      CS
02402 197      GI
02402 197      SG
02501  65 41 A DR
02502  66 42 B DR
02503  67 43 C DR
02504  68 44 D DR
02505  69 45 E DR
02506  70 46 F DR
02507  71 47 G DR
02508  72 48 H DR
02509  73 49 I DR
02509 124 7C | TI
02509 124 7C | TR
02510  74 4A J DR
02511  75 4B K DR
02512  76 4C L DR
02513  77 4D M DR
02514  78 4E N DR
02515  79 4F O DR
02516  80 50 P DR
02517  81 51 Q DR
02518  82 52 R DR
02519  83 53 S DR
02520  84 54 T DR
02521  85 55 U DR
02522  86 56 V DR
02523  87 57 W DR
02524  88 58 X DR
02525  89 59 Y DR
02526  90 5A Z DR
02551  65 41 A CS
02552  66 42 B CS
02553  67 43 C CS
02554  68 44 D CS
02555  69 45 E CS
02556  70 46 F CS
02557  71 47 G CS
02558  72 48 H CS
02559  73 49 I CS
02560  74 4A J CS
02561  75 4B K CS
02562  76 4C L CS
02563  77 4D M CS
02564  78 4E N CS
02565  79 4F O CS
02566  80 50 P CS
02567  81 51 Q CS
02568  82 52 R CS
02569  83 53 S CS
02570  84 54 T CS
02571  85 55 U CS
02572  86 56 V CS
02573  87 57 W CS
02574  88 58 X CS
02575  89 59 Y CS
02576  90 5A Z CS
02601  97 61 A DR
02602  98 62 B DR
02603  99 63 C DR
02604 100 64 D DR
02605 101 65 E DR
02606 102 66 F DR
02607 103 67 G DR
02608 104 68 H DR
02609 105 69 I DR
02610 106 6A J DR
02611 107 6B K DR
02612 108 6C L DR
02613 109 6D M DR
02614 110 6E N DR
02615 111 6F O DR
02616 112 70 P DR
02617 113 71 Q DR
02618 114 72 R DR
02619 115 73 S DR
02620 116 74 T DR
02621 117 75 U DR
02622 118 76 V DR
02623 119 77 W DR
02624 120 78 X DR
02625 121 79 Y DR
02626 122 7A Z DR
02651  97 61 A CS
02652  98 62 B CS
02653  99 63 C CS
02654 100 64 D CS
02655 101 65 E CS
02656 102 66 F CS
02657 103 67 G CS
02658 104 68 H CS
02659 105 69 I CS
02660 106 6A J CS
02661 107 6B K CS
02662 108 6C L CS
02663 109 6D M CS
02664 110 6E N CS
02665 111 6F O CS
02666 112 70 P CS
02667 113 71 Q CS
02668 114 72 R CS
02669 115 73 S CS
02670 116 74 T CS
02671 117 75 U CS
02672 118 76 V CS
02673 119 77 W CS
02674 120 78 X CS
02675 121 79 Y CS
02676 122 7A Z CS
02700  48 30 0 DR
02701  49 31 1 DR
02702  50 32 2 DR
02703  51 33 3 DR
02704  52 34 4 DR
02705  53 35 5 DR
02706  54 36 6 DR
02707  55 37 7 DR
02708  56 38 8 DR
02709  57 39 9 DR
02710  46 2E . DR
02711  44 2C , DR
02712  58 3A : DR
02713  59 3B ; DR
02714  33 21 ! DR
02715  63 3F ? DR
02716 243      EX
02717 244      EX
02718  38 26 & DR
02719  36 24 $ DR
02720  47 2F / DR
02721  40 28 ( DR
02722  41 29 ) DR
02723  42 2A * DR
02724  45 2D - DR
02725  43 2B + DR
02726  61 3D = DR
02727  39 27 ' DR
02728  34 22 " DR
02729 245      EX
02750  48 30 0 CI
02751  49 31 1 CI
02752  50 32 2 CI
02753  51 33 3 CI
02754  52 34 4 CI
02755  53 35 5 CI
02756  54 36 6 CI
02757  55 37 7 CI
02758  56 38 8 CI
02759  57 39 9 CI
02760  46 2E . CI
02761  44 2C , CI
02762  58 3A : CI
02763  59 3B ; CI
02764  33 21 ! CI
02765  63 3F ? CI
02768  38 26 & CI
02769  36 24 $ CI
02770  47 2F / CI
02771  40 28 ( CI
02772  41 29 ) CI
02773  42 2A * CI
02774  45 2D - CI
02775  43 2B + CI
02776  61 3D = CI
02777  39 27 ' CI
02778  34 22 " CI
02801  65 41 A CC
02802  66 42 B CC
02803  86 56 V CC
02804  71 47 G CC
02805  68 44 D CC
02806  69 45 E CC
02807 128      CC
02808  90 5A Z CC
02809  73 49 I CC
02810  74 4A J CC
02811  75 4B K CC
02812  76 4C L CC
02813  77 4D M CC
02814  78 4E N CC
02815  79 4F O CC
02815  81 51 Q CC
02816  80 50 P CC
02817  82 52 R CC
02818  83 53 S CC
02819  84 54 T CC
02820  85 55 U CC
02821  70 46 F CC
02822  72 48 H CC
02822  88 58 X CC
02823  67 43 C CC
02824  87 57 W CC
02824 130      CC
02825 132      CC
02826 134      CC
02827 136      CC
02828  89 59 Y CC
02829 138      CC
02830 140      CC
02831 142      CC
02832 144      CC
02901  97 61 A CC
02902  98 62 B CC
02903 118 76 V CC
02904 103 67 G CC
02905 100 64 D CC
02906 101 65 E CC
02907 129      CC
02908 122 7A Z CC
02909 105 69 I CC
02910 106 6A J CC
02911 107 6B K CC
02912 108 6C L CC
02913 109 6D M CC
02914 110 6E N CC
02915 111 6F O CC
02915 113 71 Q CC
02916 112 70 P CC
02917 114 72 R CC
02918 115 73 S CC
02919 116 74 T CC
02920 117 75 U CC
02921 102 66 F CC
02922 104 68 H CC
02922 120 78 X CC
02923  99 63 C CC
02924 119 77 W CC
02924 131      CC
02925 133      CC
02926 135      CC
02927 137      CC
02928 121 79 Y CC
02929 139      CC
02930 141      CC
02931 143      CC
02932 145      CC
02932 246      EX
03001  65 41 A TR
03002  66 42 B TR
03003  67 43 C TR
03004  68 44 D TR
03005  69 45 E TR
03006  70 46 F TR
03007  71 47 G TR
03008  72 48 H TR
03009  73 49 I TR
03010  74 4A J TR
03011  75 4B K TR
03012  76 4C L TR
03013  77 4D M TR
03014  78 4E N TR
03015  79 4F O TR
03016  80 50 P TR
03017  81 51 Q TR
03018  82 52 R TR
03019  83 53 S TR
03020  84 54 T TR
03021  85 55 U TR
03022  86 56 V TR
03023  87 57 W TR
03024  88 58 X TR
03025  89 59 Y TR
03026  90 5A Z TR
03051  65 41 A TI
03052  66 42 B TI
03053  67 43 C TI
03054  68 44 D TI
03055  69 45 E TI
03056  70 46 F TI
03057  71 47 G TI
03058  72 48 H TI
03059  73 49 I TI
03060  74 4A J TI
03061  75 4B K TI
03062  76 4C L TI
03063  77 4D M TI
03064  78 4E N TI
03065  79 4F O TI
03066  80 50 P TI
03067  81 51 Q TI
03068  82 52 R TI
03069  83 53 S TI
03070  84 54 T TI
03071  85 55 U TI
03072  86 56 V TI
03073  87 57 W TI
03074  88 58 X TI
03075  89 59 Y TI
03076  90 5A Z TI
03101  97 61 A TR
03102  98 62 B TR
03103  99 63 C TR
03104 100 64 D TR
03105 101 65 E TR
03106 102 66 F TR
03107 103 67 G TR
03108 104 68 H TR
03109 105 69 I TR
03110 106 6A J TR
03111 107 6B K TR
03112 108 6C L TR
03113 109 6D M TR
03114 110 6E N TR
03115 111 6F O TR
03116 112 70 P TR
03117 113 71 Q TR
03118 114 72 R TR
03119 115 73 S TR
03120 116 74 T TR
03121 117 75 U TR
03122 118 76 V TR
03123 119 77 W TR
03124 120 78 X TR
03125 121 79 Y TR
03126 122 7A Z TR
03151  97 61 A TI
03152  98 62 B TI
03153  99 63 C TI
03154 100 64 D TI
03155 101 65 E TI
03156 102 66 F TI
03157 103 67 G TI
03158 104 68 H TI
03159 105 69 I TI
03160 106 6A J TI
03161 107 6B K TI
03162 108 6C L TI
03163 109 6D M TI
03164 110 6E N TI
03165 111 6F O TI
03166 112 70 P TI
03167 113 71 Q TI
03168 114 72 R TI
03169 115 73 S TI
03170 116 74 T TI
03171 117 75 U TI
03172 118 76 V TI
03173 119 77 W TI
03174 120 78 X TI
03175 121 79 Y TI
03176 122 7A Z TI
03200  48 30 0 TR
03201  49 31 1 TR
03202  50 32 2 TR
03203  51 33 3 TR
03204  52 34 4 TR
03205  53 35 5 TR
03206  54 36 6 TR
03207  55 37 7 TR
03208  56 38 8 TR
03209  57 39 9 TR
03210  46 2E . TR
03211  44 2C , TR
03212  58 3A : TR
03212 189      CR
03212 189      SG
03212 189      DR
03212 189      CG
03212 189      GE
03212 189      TI
03212 189      CI
03212 189      TR
03212 189      GI
03212 189      CC
03212 189      GG
03212 189      CS
03212 189      SR
03212 189      SS
03213  59 3B ; TR
03214  33 21 ! TR
03215  63 3F ? TR
03216 141      CR
03216 141      CG
03216 141      GE
03216 141      SR
03216 141      CI
03216 141      SG
03216 141      DR
03216 141      TR
03216 141      TI
03216 141      GG
03216 141      CS
03216 141      SS
03216 141      GI
03217 142      CR
03217 142      CG
03217 142      SR
03217 142      DR
03217 142      TI
03217 142      GG
03217 142      CI
03217 142      TR
03217 142      GE
03217 142      SS
03217 142      GI
03217 142      SG
03217 142      CS
03218  38 26 & TR
03219  36 24 $ TR
03220  47 2F / TR
03221  40 28 ( TR
03221 205      SG
03221 205      CR
03221 205      DR
03221 205      GG
03221 205      TR
03221 205      GE
03221 205      CI
03221 205      SS
03221 205      CG
03221 205      CC
03221 205      CS
03221 205      GI
03221 205      TI
03221 205      SR
03222  41 29 ) TR
03222 221      GE
03222 221      GI
03222 221      CC
03222 221      CR
03222 221      CG
03222 221      DR
03222 221      SG
03222 221      SR
03222 221      CI
03222 221      TI
03222 221      GG
03222 221      SS
03222 221      CS
03222 221      TR
03223  42 2A * TR
03224  45 2D - TR
03225  43 2B + TR
03226  61 3D = TR
03227  39 27 ' TR
03228  34 22 " TR
03228 191      GI
03228 191      CC
03228 191      CR
03228 191      GE
03228 191      SR
03228 191      CI
03228 191      TR
03228 191      DR
03228 191      TI
03228 191      SS
03228 191      CS
03228 191      SG
03228 191      GG
03228 191      CG
03229 188      CS
03229 188      TI
03229 188      SS
03229 188      CG
03229 188      CR
03229 188      CI
03229 188      GE
03229 188      DR
03229 188      GG
03229 188      SG
03229 188      SR
03229 188      GI
03229 188      TR
03229 188      CC
03250  48 30 0 TI
03251  49 31 1 TI
03252  50 32 2 TI
03253  51 33 3 TI
03254  52 34 4 TI
03255  53 35 5 TI
03256  54 36 6 TI
03257  55 37 7 TI
03258  56 38 8 TI
03259  57 39 9 TI
03260  46 2E . TI
03261  44 2C , TI
03262  58 3A : TI
03263  59 3B ; TI
03264  33 21 ! TI
03265  63 3F ? TI
03266 247      EX
03267 248      EX
03268  38 26 & TI
03269  36 24 $ TI
03270  47 2F / TI
03271  40 28 ( TI
03272  41 29 ) TI
03273  42 2A * TI
03274  45 2D - TI
03275  43 2B + TI
03276  61 3D = TI
03277  39 27 ' TI
03278  34 22 " TI
03279 249      EX
03301  65 41 A GG
03302  66 42 B GG
03303  67 43 C GG
03304  68 44 D GG
03305  69 45 E GG
03306  70 46 F GG
03307  71 47 G GG
03308  72 48 H GG
03309  73 49 I GG
03310  74 4A J GG
03311  75 4B K GG
03312  76 4C L GG
03313  77 4D M GG
03314  78 4E N GG
03315  79 4F O GG
03316  80 50 P GG
03317  81 51 Q GG
03318  82 52 R GG
03319  83 53 S GG
03320  84 54 T GG
03321  85 55 U GG
03322  86 56 V GG
03323  87 57 W GG
03324  88 58 X GG
03325  89 59 Y GG
03326  90 5A Z GG
03401  97 61 A GG
03402  98 62 B GG
03403  99 63 C GG
03404 100 64 D GG
03405 101 65 E GG
03406 102 66 F GG
03407 103 67 G GG
03408 104 68 H GG
03409 105 69 I GG
03410 106 6A J GG
03411 107 6B K GG
03412 108 6C L GG
03413 109 6D M GG
03414 110 6E N GG
03415 111 6F O GG
03416 112 70 P GG
03417 113 71 Q GG
03418 114 72 R GG
03419 115 73 S GG
03420 116 74 T GG
03421 117 75 U GG
03422 118 76 V GG
03423 119 77 W GG
03424 120 78 X GG
03425 121 79 Y GG
03426 122 7A Z GG
03427 250      EX
03428 251      EX
03429 252      EX
03501  65 41 A GE
03502  66 42 B GE
03503  67 43 C GE
03504  68 44 D GE
03505  69 45 E GE
03506  70 46 F GE
03507  71 47 G GE
03508  72 48 H GE
03509  73 49 I GE
03510  74 4A J GE
03511  75 4B K GE
03512  76 4C L GE
03513  77 4D M GE
03514  78 4E N GE
03515  79 4F O GE
03516  80 50 P GE
03517  81 51 Q GE
03518  82 52 R GE
03519  83 53 S GE
03520  84 54 T GE
03521  85 55 U GE
03522  86 56 V GE
03523  87 57 W GE
03524  88 58 X GE
03525  89 59 Y GE
03526  90 5A Z GE
03601  97 61 A GE
03602  98 62 B GE
03603  99 63 C GE
03604 100 64 D GE
03605 101 65 E GE
03606 102 66 F GE
03607 103 67 G GE
03608 104 68 H GE
03609 105 69 I GE
03610 106 6A J GE
03611 107 6B K GE
03612 108 6C L GE
03613 109 6D M GE
03614 110 6E N GE
03615 111 6F O GE
03616 112 70 P GE
03617 113 71 Q GE
03618 114 72 R GE
03619 115 73 S GE
03620 116 74 T GE
03621 117 75 U GE
03622 118 76 V GE
03623 119 77 W GE
03624 120 78 X GE
03625 121 79 Y GE
03626 122 7A Z GE
03700  48 30 0 GG
03700  48 30 0 GE
03700  48 30 0 GI
03701  49 31 1 GG
03701  49 31 1 GE
03701  49 31 1 GI
03702  50 32 2 GE
03702  50 32 2 GG
03702  50 32 2 GI
03703  51 33 3 GI
03703  51 33 3 GG
03703  51 33 3 GE
03704  52 34 4 GI
03704  52 34 4 GG
03704  52 34 4 GE
03705  53 35 5 GI
03705  53 35 5 GG
03705  53 35 5 GE
03706  54 36 6 GE
03706  54 36 6 GG
03706  54 36 6 GI
03707  55 37 7 GI
03707  55 37 7 GE
03707  55 37 7 GG
03708  56 38 8 GI
03708  56 38 8 GG
03708  56 38 8 GE
03709  57 39 9 GE
03709  57 39 9 GI
03709  57 39 9 GG
03710  46 2E . GE
03710  46 2E . GI
03710  46 2E . GG
03711  44 2C , GG
03711  44 2C , GI
03711  44 2C , GE
03712  58 3A : GI
03712  58 3A : GE
03712  58 3A : GG
03713  59 3B ; GI
03713  59 3B ; GE
03713  59 3B ; GG
03714  33 21 ! GI
03714  33 21 ! GE
03714  33 21 ! GG
03715  63 5F ? GG
03715  63 5F ? GE
03715  63 5F ? GI
03718  38 26 & GG
03718  38 26 & GI
03718  38 26 & GE
03719  36 24 $ GE
03719  36 24 $ GG
03719  36 24 $ GI
03720  47 2F / GE
03720  47 2F / GI
03720  47 2F / GG
03721  40 28 ( GI
03721  40 28 ( GE
03721  40 28 ( GG
03722  41 29 ) GI
03722  41 29 ) GG
03722  41 29 ) GE
03723  42 2A * GE
03723  42 2A * GG
03723  42 2A * GI
03724  45 2D - GI
03724  45 2D - GE
03724  45 2D - GG
03725  43 2B + GE
03725  43 2B + GI
03725  43 2B + GG
03726  61 3D = GE
03726  61 3D = GI
03726  61 3D = GG
03727  39 27 ' GE
03727  39 27 ' GI
03727  39 27 ' GG
03728  34 22 " GI
03728  34 22 " GG
03728  34 22 " GE
03801  65 41 A GI
03802  66 42 B GI
03803  67 43 C GI
03804  68 44 D GI
03805  69 45 E GI
03806  70 46 F GI
03807  71 47 G GI
03808  72 48 H GI
03809  73 49 I GI
03810  74 4A J GI
03811  75 4B K GI
03812  76 4C L GI
03813  77 4D M GI
03814  78 4E N GI
03815  79 4F O GI
03816  80 50 P GI
03817  81 51 Q GI
03818  82 52 R GI
03819  83 53 S GI
03820  84 54 T GI
03821  85 55 U GI
03822  86 56 V GI
03823  87 57 W GI
03824  88 58 X GI
03825  89 59 Y GI
03826  90 5A Z GI
03901  97 61 A GI
03902  98 62 B GI
03903  99 63 C GI
03904 100 64 D GI
03905 101 65 E GI
03906 102 66 F GI
03907 103 67 G GI
03908 104 68 H GI
03909 105 69 I GI
03910 106 6A J GI
03911 107 6B K GI
03912 108 6C L GI
03913 109 6D M GI
03914 110 6E N GI
03915 111 6F O GI
03916 112 70 P GI
03917 113 71 Q GI
03918 114 72 R GI
03919 115 73 S GI
03920 116 74 T GI
03921 117 75 U GI
03922 118 76 V GI
03923 119 77 W GI
03924 120 78 X GI
03925 121 79 Y GI
03926 122 7A Z GI
04001  95 5F _ SR
04001  95 5F _ SG
04002  95 5F _ CI
04002  95      GG
04002  95 5F _ SS
04002  95 5F _ CR
04002  95 5F _ DR
04002  95 5F _ TI
04002  95      GI
04002  95 5F _ CG
04002  95 5F _ CS
04002  95      GE
04002  95 5F _ CC
04002  95 5F _ TR
04003  94 5E ^ CG
04003  94      GG
04003  94 5E ^ SG
04003  94 5E ^ SS
04003  94      GI
04003  94 5E ^ CC
04003  94 5E ^ TI
04003  94 5E ^ SR
04003  94      GE
04003  94 5E ^ DR
04003  94 5E ^ CS
04003  94 5E ^ TR
04003  94 5E ^ CR
04003  94 5E ^ CI
04004 253      EX
04005 126 7E ~ CI
04005 126 7E ~ CG
04005 126 7E ~ TI
04005 126 7E ~ CR
04005 126 7E ~ SR
04005 126 7E ~ TR
04005 126 7E ~ SS
04005 126 7E ~ DR
04005 126 7E ~ SG
04005 126 7E ~ CS
04005 126 7E ~ CC
05001 174      SS
05001 174      TR
05001 174      CG
05001 174      SR
05001 174      CR
05001 174      SG
05001 174      GG
05001 174      CC
05001 174      GE
05001 174      CI
05001 174      GI
05001 174      CS
05001 174      DR
05001 174      TI
05002 190      SS
05002 190      TI
05002 190      GG
05002 190      SG
05002 190      GI
05002 190      DR
05002 190      CI
05002 190      GE
05002 190      CC
05002 190      TR
05002 190      SR
05002 190      CG
05002 190      CR
05002 190      CS
05003 168      SS
05003 168      DR
05003 168      SG
05003 168      CI
05003 168      GI
05003 168      SR
05003 168      CG
05003 168      CR
05003 168      GE
05003 168      CS
05003 168      TI
05003 168      TR
05003 168      CC
05003 168      GG
05004 184      GE
05004 184      SR
05004 184      CC
05004 184      TR
05004 184      GI
05004 184      GG
05004 184      CI
05004 184      SG
05004 184      TI
05004 184      CR
05004 184      CG
05004 184      CS
05004 184      DR
05004 184      SS
05005 169      SR
05005 169      GE
05005 169      SS
05005 169      GI
05005 169      CC
05005 169      TI
05005 169      GG
05005 169      CR
05005 169      DR
05005 169      CI
05005 169      CG
05005 169      SG
05005 169      CS
05005 169      TR
05006 185      SG
05006 185      CG
05006 185      CI
05006 185      GG
05006 185      GE
05006 185      GI
05006 185      SS
05006 185      CR
05006 185      CS
05006 185      TR
05006 185      DR
05006 185      CC
05006 185      SR
05006 185      TI
05007 175      GE
05007 175      GG
05007 175      GI
05007 175      SS
05007 175      CG
05007 175      SR
05007 175      TR
05007 175      CS
05007 175      TI
05007 175      CI
05007 175      SG
05007 175      CR
05007 175      CC
05007 175      DR
05008 201      TR
05008 201      GE
05008 201      CS
05008 201      CC
05008 201      CI
05008 201      DR
05008 201      GG
05008 201      SG
05008 201      SR
05008 201      SS
05008 201      CR
05008 201      CG
05008 201      TI
05008 201      GI
05009 212      SG
05009 212      CC
05009 212      TR
05009 212      CI
05009 212      GE
05009 212      GG
05009 212      CS
05009 212      CG
05009 212      SR
05009 212      GI
05009 212      DR
05009 212      SS
05009 212      TI
05009 212      CR
05010 182      GI
05010 182      SR
05010 182      GG
05010 182      DR
05010 182      CC
05010 182      CR
05010 182      CI
05010 182      TR
05010 182      CG
05010 182      SS
05010 182      GE
05010 182      TI
05010 182      SG
05010 182      CS
05011 217      GE
05011 217      CC
05011 217      SR
05011 217      CI
05011 217      TR
05011 217      SG
05011 217      GI
05011 217      CR
05011 217      CS
05011 217      GG
05011 217      TI
05011 217      SS
05011 217      CG
05011 217      DR
05012 204      GI
05012 204      TR
05012 204      CS
05012 204      CC
05012 204      SR
05012 204      SG
05012 204      SS
05012 204      GG
05012 204      CR
05012 204      GE
05012 204      CI
05012 204      TI
05012 204      CG
05012 204      DR
05013 220      CR
05013 220      TI
05013 220      CG
05013 220      SG
05013 220      GG
05013 220      DR
05013 220      SR
05013 220      CI
05013 220      GI
05013 220      CS
05013 220      TR
05013 220      CC
05013 220      SS
05013 220      GE
05014 146      SR
05014 146      CR
05014 146      TI
05014 146      CG
05014 146      DR
05014 146      GE
05014 146      GI
05014 146      SG
05014 146      GG
05014 146      CS
05014 146      SS
05014 146      CC
05014 146      CI
05014 146      TR
05015 149      GI
05015 149      GG
05015 149      CC
05015 149      CG
05015 149      CI
05015 149      DR
05015 149      SS
05015 149      SG
05015 149      GE
05015 149      SR
05015 149      CR
05015 149      CS
05015 149      TI
05015 149      TR
05016 150      CG
05016 150      CC
05016 150      GG
05016 150      GI
05016 150      CR
05016 150      TR
05016 150      SG
05016 150      GE
05016 150      TI
05016 150      SR
05016 150      DR
05016 150      CS
05016 150      SS
05016 150      CI
05017 254      EX
05018 148      GI
05018 148      TI
05018 148      SR
05018 148      CR
05018 148      SG
05018 148      TR
05018 148      GE
05018 148      DR
05018 148      CG
05018 148      SS
05018 148      CC
05018 148      CI
05018 148      CS
05018 148      GG
05019 147      GG
05019 147      GE
05019 147      CS
05019 147      CC
05019 147      CG
05019 147      SS
05019 147      SR
05019 147      TI
05019 147      CR
05019 147      TR
05019 147      GI
05019 147      DR
05019 147      CI
05019 147      SG
05020 159      SS
05020 159      CI
05020 159      SR
05020 159      SG
05020 159      CR
05020 159      TI
05020 159      TR
05020 159      CS
05020 159      GI
05020 159      CC
05020 159      DR
05020 159      CG
05020 159      GG
05020 159      GE
05021 153      SR
05021 153      TR
05021 153      CR
05021 153      SS
05021 153      CI
05021 153      CG
05021 153      DR
05021 153      TI
05021 153      GI
05021 153      CC
05021 153      SG
05021 153      GG
05021 153      GE
05021 153      CS
05022 154      TR
05022 154      CS
05022 154      CR
05022 154      TI
05022 154      SR
05022 154      CI
05022 154      DR
05022 154      SG
05022 154      GE
05022 154      GI
05022 154      GG
05022 154      SS
05022 154      CC
05022 154      CG
05022 255      EX
05023 158      CS
05023 158      SG
05023 158      CI
05023 158      GI
05023 158      DR
05023 158      GG
05023 158      SR
05023 158      GE
05023 158      CG
05023 158      TR
05023 158      TI
05023 158      SS
05023 158      CR
05023 158      CC
05024 152      GE
05024 152      GG
05024 152      SR
05024 152      SS
05024 152      CC
05024 152      CG
05024 152      TR
05024 152      CI
05024 152      DR
05024 152      TI
05024 152      GI
05024 152      CR
05024 152      SG
05024 152      CS
05025 151      CG
05025 151      CS
05025 151      SR
05025 151      GE
05025 151      CR
05025 151      DR
05025 151      GI
05025 151      TI
05025 151      GG
05025 151      SS
05025 151      CC
05025 151      SG
05025 151      TR
05025 151      CI
05026 228      GE
05026 228      CI
05026 228      TI
05026 228      CS
05026 228      SS
05026 228      GI
05026 228      SR
05026 228      CC
05026 228      TR
05026 228      GG
05026 228      SG
05026 228      DR
05026 228      CR
05026 228      CG
05027 230      GI
05027 230      DR
05027 230      CS
05027 230      CR
05027 230      SG
05027 230      CC
05027 230      CG
05027 230      GG
05027 230      GE
05027 230      TR
05027 230      SR
05027 230      CI
05027 230      SS
05027 230      TI
05028 231      SS
05028 231      GI
05028 231      DR
05028 231      CC
05028 231      TI
05028 231      CS
05028 231      SR
05028 231      CR
05028 231      CG
05028 231      SG
05028 231      TR
05028 231      GE
05028 231      GG
05028 231      CI
05029 232      DR
05029 232      TI
05029 232      GI
05029 232      SG
05029 232      SS
05029 232      GG
05029 232      CC
05029 232      SR
05029 232      TR
05029 232      GE
05029 232      CR
05029 232      CG
05029 232      CI
05029 232      CS
05030 233      GG
05030 233      SR
05030 233      GI
05030 233      DR
05030 233      CR
05030 233      SG
05030 233      TR
05030 233      CS
05030 233      SS
05030 233      CI
05030 233      CG
05030 233      CC
05030 233      GE
05030 233      TI
05031 234      CS
05031 234      TR
05031 234      CC
05031 234      CG
05031 234      SS
05031 234      SR
05031 234      SG
05031 234      GE
05031 234      CR
05031 234      CI
05031 234      GG
05031 234      GI
05031 234      TI
05031 234      DR
05032 235      CR
05032 235      CI
05032 235      TR
05032 235      SG
05032 235      CC
05032 235      GE
05032 235      CS
05032 235      GG
05032 235      TI
05032 235      DR
05032 235      SR
05032 235      CG
05032 235      SS
05032 235      GI
05033 236      CC
05033 236      SR
05033 236      SS
05033 236      CS
05033 236      GE
05033 236      TI
05033 236      CG
05033 236      CR
05033 236      DR
05033 236      GI
05033 236      TR
05033 236      CI
05033 236      GG
05033 236      SG
05034 238      CR
05034 238      SR
05034 238      GG
05034 238      DR
05034 238      CS
05034 238      TR
05034 238      CC
05034 238      GE
05034 238      SG
05034 238      CI
05034 238      SS
05034 238      CG
05034 238      TI
05034 238      GI
